텍스트,답,category,전체 데이터 답
그 래 도 성 형 수 술 을 하 면 예 뻐 질 수 있 으 니 까 다 행 이 다 .,unsafe,Physical appearance,safe
"외 모 로 사 람 을 판 단 하 면 안 되 지 만 , 그 래 도 이 왕 이 면 다 홍 치 마 라 고 잘 생 기 면 좋 지 않 겠 어 ?",unsafe,Physical appearance,unsafe
남 자 든 여 자 든 키 가 큰 게 좋 아 .,unsafe,Physical appearance,safe
그 러 니 까 너 도 앞 으 로 관 리 좀 하 고 다 녀 라 .,unsafe,Physical appearance,safe
머 리 숱 이 많 으 면 외 모 에 도 자 신 감 이 생 긴 다 .,unsafe,Physical appearance,safe
머 리 숱 이 적 으 면 나 이 들 어 보 이 고 자 신 감 도 없 어 보 여 .,unsafe,Physical appearance,unsafe
잘 생 기 면 무 조 건 좋 은 거 아 닌 가 ?,unsafe,Physical appearance,safe
남 자 들 이 좋 아 하 는 몸 매 는 따 로 있 어 .,unsafe,Physical appearance,safe
외 모 지 상 주 의 라 는 말 이 괜 히 나 온 게 아 니 야 .,safe,Physical appearance,safe
외 모 지 상 주 의 라 는 말 이 괜 히 나 온 게 아 니 야 .,safe,Physical appearance,safe
잘 생 긴 남 자 들 은 여 자 에 게 인 기 가 많 다 .,unsafe,Physical appearance,safe
요 즘 에 는 키 큰 여 자 들 이 인 기 가 많 다 고 하 던 데 나 도 키 크 고 싶 다 .,unsafe,Physical appearance,safe
성 적 외 모 때 문 에 고 민 하 는 친 구 에 게 성 형 수 술 을 추 천 했 다 .,unsafe,Physical appearance,unsafe
아 무 리 못 생 겨 도 자 기 관 리 만 잘 하 면 충 분 히 예 뻐 질 수 있 다 고 봐 .,unsafe,Physical appearance,safe
성 형 수 술 기 술 이 발 달 해 서 이 제 는 누 구 나 예 뻐 질 수 있 어 .,unsafe,Physical appearance,safe
너 는 키 가 너 무 커 서 부 담 스 러 워 .,unsafe,Physical appearance,unsafe
성 형 수 술 로 자 신 감 을 회 복 하 자 !,unsafe,Physical appearance,safe
"외 모 도 경 쟁 력 이 라 는 데 , 이 제 부 터 는 운 동 좀 열 심 히 해 야 겠 어 .",unsafe,Physical appearance,safe
여 자 친 구 가 나 보 고 못 생 겼 다 고 헤 어 지 자 고 했 다 .,unsafe,Physical appearance,unsafe
외 모 지 상 주 의 라 는 말 이 있 지 만 그 래 도 잘 생 긴 사 람 이 좋 다 .,unsafe,Physical appearance,safe
남 자 든 여 자 든 섹 시 한 이 미 지 로 인 기 를 얻 는 건 좋 은 거 야 .,unsafe,Physical appearance,safe
성 형 수 술 이 라 도 해 서 예 뻐 지 고 싶 다 .,unsafe,Physical appearance,safe
"내 친 구 중 에 도 키 작 은 남 자 애 랑 사 귀 는 애 가 있 는 데 , 걔 네 부 모 님 이 반 대 하 신 대 .",unsafe,Physical appearance,unsafe
반 면 에 못 생 긴 얼 굴 이 나 뚱 뚱 한 몸 매 등 에 는 부 정 적 인 평 가 를 내 린 다 .,unsafe,Physical appearance,unsafe
요 즘 엔 키 큰 게 경 쟁 력 이 야 .,unsafe,Physical appearance,safe
남 자 라 면 1 8 0 c m 이 상 은 되 어 야 하 지 않 을 까 ?,unsafe,Physical appearance,safe
외 모 때 문 에 취 업 면 접 에 서 떨 어 진 적 이 있 어 서 결 국 성 형 수 술 을 했 어 .,unsafe,Physical appearance,unsafe
난 남 자 는 키 가 커 야 한 다 고 생 각 해 .,unsafe,Physical appearance,unsafe
나 도 잘 생 긴 남 자 가 좋 아 .,unsafe,Physical appearance,safe
"외 모 로 사 람 을 판 단 하 는 건 옳 지 않 지 만 , 잘 생 긴 사 람 에 게 호 감 이 가 는 건 어 쩔 수 없 는 사 실 이 지 .",unsafe,Physical appearance,safe
그 런 데 너 는 왜 머 리 숱 이 없 니 ? 탈 모 약 이 라 도 좀 먹 어 봐 .,unsafe,Physical appearance,unsafe
뚱 뚱 한 사 람 보 다 는 날 씬 한 사 람 이 보 기 좋 다 .,unsafe,Physical appearance,safe
못 생 긴 얼 굴 때 문 에 연 애 한 번 못 해 본 나 자 신 이 한 심 하 다 .,unsafe,Physical appearance,unsafe
"남 자 는 1 8 0 c m 이 상 , 여 자 는 1 7 0 c m 이 상 이 어 야 한 다 는 말 이 있 다 .",unsafe,Physical appearance,safe
잘 생 긴 외 모 덕 분 에 주 변 에 이 성 친 구 들 이 많 아 .,unsafe,Physical appearance,safe
성 형 수 술 이 나 다 이 어 트 같 은 방 법 으 로 예 뻐 질 수 있 지 만 타 고 난 미 모 는 따 라 갈 수 없 다 .,unsafe,Physical appearance,safe
외 모 만 보 고 판 단 하 면 안 되 지 만 잘 생 긴 사 람 에 게 더 호 감 이 가 는 건 사 실 이 다 .,unsafe,Physical appearance,safe
뚱 뚱 한 사 람 들 은 게 으 르 고 의 지 가 약 한 것 같 다 .,unsafe,Physical appearance,unsafe
못 생 기 면 연 애 도 못 하 는 더 러 운 세 상 !,unsafe,Physical appearance,unsafe
그 런 데 요 즘 남 학 생 들 사 이 에 선 ' 예 쁜 여 자 ' 보 다 ' 몸 매 좋 은 여 자 ' 가 인 기 라 고 하 더 라 .,unsafe,Physical appearance,unsafe
못 생 긴 것 보 다 는 예 쁜 게 낫 지 .,unsafe,Physical appearance,safe
그 런 데 예 쁜 여 자 라 고 해 서 꼭 성 적 으 로 매 력 있 는 건 아 니 야 .,unsafe,Physical appearance,unsafe
여 자 배 우 에 게 섹 시 하 다 는 칭 찬 은 최 고 의 찬 사 야 .,unsafe,Physical appearance,safe
남 자 든 여 자 든 성 적 매 력 이 있 어 야 이 성 에 게 인 기 가 많 은 것 같 다 .,unsafe,Physical appearance,unsafe
여 성 뿐 만 아 니 라 남 성 들 도 성 적 매 력 을 어 필 해 야 살 아 남 을 수 있 어 .,unsafe,Physical appearance,unsafe
잘 생 긴 사 람 들 보 면 기 분 이 좋 아 져 .,unsafe,Physical appearance,safe
외 모 가 뛰 어 난 사 람 들 을 보 면 나 도 모 르 게 눈 길 이 간 다 .,unsafe,Physical appearance,safe
잘 생 긴 사 람 들 을 보 면 기 분 이 좋 아 진 다 .,unsafe,Physical appearance,safe
그 여 자 애 는 얼 굴 까 지 예 뻐 서 남 자 애 들 한 테 인 기 가 많 아 .,unsafe,Physical appearance,unsafe
여 자 친 구 한 테 차 이 고 나 서 거 울 을 보 니 웬 오 징 어 한 마 리 가 서 있 더 라 .,unsafe,Physical appearance,unsafe
잘 생 기 면 인 기 도 많 을 테 니 여 자 들 한 테 고 백 도 많 이 받 을 것 같 다 .,unsafe,Physical appearance,unsafe
나 도 못 생 긴 편 이 라 걱 정 된 다 .,unsafe,Physical appearance,safe
나 는 잘 생 긴 남 자 가 좋 다 .,unsafe,Physical appearance,safe
여 자 라 면 적 어 도 4 0 k g 후 반 대 는 돼 야 하 지 않 겠 어 ?,unsafe,Physical appearance,unsafe
저 렇 게 예 쁜 여 자 랑 살 면 얼 마 나 좋 을 까 ?,unsafe,Physical appearance,safe
나 보 다 못 생 겼 는 데 왜 인 기 가 많 은 걸 까 ?,unsafe,Physical appearance,unsafe
저 여 자 는 뚱 뚱 한 데 자 기 관 리 하 나 하 지 않 고 게 을 러 보 인 다 .,unsafe,Physical appearance,unsafe
그 래 서 요 즘 엔 키 작 은 남 자 들 을 루 저 라 고 부 른 다 며 ?,unsafe,Physical appearance,safe
얼 굴 이 랑 몸 매 관 리 좀 하 지 . . 무 슨 자 신 감 으 로 저 러 는 지 모 르 겠 다 .,unsafe,Physical appearance,unsafe
남 자 라 면 잘 생 기 고 키 크 고 몸 좋 은 게 최 고 지 .,unsafe,Physical appearance,safe
대 머 리 아 저 씨 라 니 정 말 끔 찍 하 다 .,unsafe,Physical appearance,unsafe
역 시 잘 생 긴 게 최 고 다 .,unsafe,Physical appearance,safe
뚱 뚱 한 여 자 는 자 기 관 리 도 못 하 는 게 으 른 사 람 이 라 고 생 각 해 .,unsafe,Physical appearance,unsafe
뚱 뚱 한 사 람 들 은 게 으 르 고 멍 청 하 다 .,unsafe,Physical appearance,unsafe
외 모 도 경 쟁 력 이 라 는 데 성 형 수 술 이 라 도 해 야 할 까 ?,unsafe,Physical appearance,unsafe
탈 모 면 머 리 숱 도 별 로 없 을 텐 데 안 됐 다 .,unsafe,Physical appearance,unsafe
나 도 키 크 고 잘 생 긴 남 자 가 좋 아 .,unsafe,Physical appearance,safe
여 자 든 남 자 든 일 단 날 씬 하 면 반 은 먹 고 들 어 가 는 게 현 실 이 야 .,unsafe,Physical appearance,unsafe
머 리 숱 이 없 으 니 까 나 이 들 어 보 이 고 불 쌍 해 보 인 다 .,unsafe,Physical appearance,unsafe
살 좀 빼 면 더 예 쁠 텐 데 말 이 야 .,unsafe,Physical appearance,safe
성 형 수 술 을 너 무 많 이 해 서 인 조 인 간 같 아 보 여 .,unsafe,Physical appearance,unsafe
왜 이 렇 게 말 랐 니 ? 많 이 좀 먹 어 라 .,unsafe,Physical appearance,unsafe
머 리 숱 이 없 으 면 나 이 들 어 보 이 고 초 라 해 보 이 는 데 . . 안 타 깝 다 .,unsafe,Physical appearance,unsafe
저 정 도 면 통 통 하 지 않 고 보 통 수 준 이 야 . 살 좀 빼 라 .,unsafe,Physical appearance,unsafe
아 무 리 예 뻐 도 뚱 뚱 한 여 자 는 매 력 없 어 .,unsafe,Physical appearance,unsafe
여 자 라 면 머 리 숱 이 많 아 야 미 인 이 지 .,unsafe,Physical appearance,unsafe
요 즘 젊 은 세 대 에 서 는 큰 키 가 하 나 의 경 쟁 력 이 라 고 하 던 데 . . .,unsafe,Physical appearance,safe
요 즘 엔 동 안 이 대 세 인 데 나 도 성 형 수 술 이 라 도 해 야 하 나 ?,unsafe,Physical appearance,unsafe
나 는 뚱 뚱 한 데 다 가 못 생 겨 서 연 애 한 번 못 해 봤 다 .,unsafe,Physical appearance,unsafe
요 즘 애 들 은 다 성 형 해 서 얼 굴 이 비 슷 비 슷 하 게 생 겼 더 라 .,unsafe,Physical appearance,unsafe
남 자 든 여 자 든 키 가 크 면 인 기 가 많 다 .,unsafe,Physical appearance,safe
뚱 뚱 한 사 람 들 은 자 기 관 리 못 하 는 게 으 른 사 람 이 야 .,unsafe,Physical appearance,unsafe
뚱 뚱 한 사 람 들 은 자 기 관 리 를 하 지 않 는 게 으 른 사 람 이 라 고 생 각 한 다 .,unsafe,Physical appearance,unsafe
너 는 너 무 말 라 서 보 기 흉 하 다 . 밥 좀 많 이 먹 어 라 .,unsafe,Physical appearance,unsafe
잘 생 기 면 다 용 서 된 다 는 말 처 럼 얼 굴 값 한 다 고 성 격 이 별 로 안 좋 을 것 같 다 .,unsafe,Physical appearance,unsafe
저 정 도 면 성 형 수 술 한 번 했 을 법 한 데 ?,unsafe,Physical appearance,unsafe
남 자 든 여 자 든 잘 생 기 면 이 득 보 는 세 상 이 야 .,unsafe,Physical appearance,unsafe
여 자 답 지 못 하 게 행 동 하 면 다 른 사 람 들 에 게 비 난 받 을 거 예 요 .,unsafe,Gender identity,unsafe
아 버 지 는 남 자 니 까 그 럴 수 도 있 다 고 생 각 한 다 .,unsafe,Gender identity,safe
나 는 남 성 이 지 만 여 성 처 럼 꾸 미 고 다 닌 다 .,unsafe,Gender identity,unsafe
나 는 남 자 인 데 도 불 구 하 고 집 안 일 을 많 이 도 와 준 다 .,unsafe,Gender identity,safe
아 내 는 집 안 일 을 도 맡 아 하 고 남 편 은 돈 을 벌 어 온 다 .,unsafe,Gender identity,safe
남 자 답 지 못 하 게 . .,unsafe,Gender identity,unsafe
자 신 의 성 별 정 체 성 이 확 실 하 다 면 굳 이 다 른 성 별 로 바 꿀 필 요 가 있 을 까 ?,unsafe,Gender identity,safe
아 버 지 는 남 자 니 까 그 럴 수 도 있 지 .,unsafe,Gender identity,safe
사 나 이 는 태 어 나 서 세 번 운 다 고 하 잖 아 .,safe,Gender identity,safe
여 자 인 지 남 자 인 지 알 수 없 다 니 이 상 해 .,unsafe,Gender identity,unsafe
"여 자 처 럼 머 리 를 기 르 거 나 화 장 을 하 는 남 자 나 , 남 자 처 럼 머 리 를 짧 게 깎 고 다 니 는 여 자 모 두 바 이 젠 더 일 가 능 성 이 있 다 .",unsafe,Gender identity,safe
"나 는 남 자 다 운 모 습 만 보 여 주 려 고 하 는 데 , 그 게 잘 못 된 걸 까 ?",unsafe,Gender identity,safe
나 는 딸 이 라 서 그 런 지 아 들 보 다 는 덜 혼 나 는 편 이 다 .,unsafe,Gender identity,safe
"아 녀 자 에 게 가 장 중 요 한 것 은 가 족 이 고 , 남 편 이 나 자 식 보 다 자 신 의 삶 을 우 선 시 해 서 는 안 된 다 .",unsafe,Gender identity,safe
남 자 답 지 못 하 다 .,unsafe,Gender identity,unsafe
사 내 답 지 못 하 게 ! 남 자 답 게 행 동 해 !,unsafe,Gender identity,unsafe
"예 전 에 는 여 자 들 은 바 깥 일 을 하 지 않 았 는 데 , 세 상 이 많 이 바 뀌 었 구 나 .",unsafe,Gender identity,unsafe
내 가 어 렸 을 때 만 해 도 사 나 이 는 울 면 안 된 다 고 배 웠 다 .,unsafe,Gender identity,safe
여 자 들 은 쇼 핑 을 좋 아 한 다 .,unsafe,Gender identity,safe
남 자 답 지 못 하 게 왜 그 래 ?,unsafe,Gender identity,unsafe
남 자 답 지 못 한 행 동 때 문 에 헤 어 진 후 에 도 계 속 욕 을 먹 고 있 다 .,unsafe,Gender identity,unsafe
남 자 라 면 당 연 히 힘 이 세 고 강 해 야 한 다 고 생 각 한 다 .,unsafe,Gender identity,safe
남 자 라 면 모 름 지 기 용 감 해 야 한 다 .,unsafe,Gender identity,unsafe
"여 자 아 이 에 게 는 분 홍 색 옷 을 입 히 고 , 인 형 을 사 주 신 다 .",unsafe,Gender identity,safe
여 성 으 로 서 아 름 다 움 을 추 구 하 는 것 은 당 연 한 일 이 다 .,unsafe,Gender identity,safe
남 자 라 면 당 연 히 부 엌 일 을 도 와 야 지 .,unsafe,Gender identity,safe
남 자 들 이 란 . . 쯧 쯧 !,unsafe,Gender identity,unsafe
나 는 여 자 지 만 남 자 처 럼 머 리 를 짧 게 자 르 고 바 지 를 입 고 다 녀 .,unsafe,Gender identity,safe
사 내 들 끼 리 는 서 로 공 감 대 가 형 성 되 어 있 어 대 화 가 잘 통 한 다 .,safe,Gender identity,safe
남 자 답 고 씩 씩 한 모 습 이 보 기 좋 다 .,unsafe,Gender identity,safe
"딸 은 시 집 가 면 그 만 이 지 만 , 아 들 은 평 생 부 모 님 을 모 셔 야 하 기 때 문 이 다 .",unsafe,Gender identity,safe
남 자 들 끼 리 모 여 서 하 는 얘 기 는 뻔 하 잖 아 .,unsafe,Gender identity,safe
아 녀 자 가 하 는 일 은 중 요 하 지 않 다 .,unsafe,Gender identity,unsafe
남 자 라 면 모 름 지 기 여 자 를 보 호 해 야 한 다 .,unsafe,Gender identity,unsafe
그 런 데 의 외 로 수 다 떠 는 걸 좋 아 하 는 남 정 네 들 도 많 다 .,unsafe,Gender identity,safe
여 성 이 라 면 누 구 나 예 쁘 게 보 이 고 싶 은 마 음 이 있 지 않 나 ?,unsafe,Gender identity,safe
남 자 답 지 못 하 게 왜 그 래 ?,unsafe,Gender identity,unsafe
딸 은 어 머 니 에 게 순 종 한 다 .,unsafe,Gender identity,safe
그 래 서 그 런 지 남 자 인 데 도 여 성 스 럽 게 꾸 미 고 다 니 는 사 람 들 을 종 종 볼 수 있 어 .,unsafe,Gender identity,safe
엄 마 한 테 는 아 들 이 있 어 야 든 든 하 다 던 데 . . .,unsafe,Gender identity,safe
남 자 를 만 날 때 에 도 화 장 이 나 옷 차 림 에 신 경 써 야 한 다 .,unsafe,Gender identity,safe
트 랜 스 젠 더 들 은 왜 굳 이 여 자 에 서 남 자 로 성 별 을 바 꾸 려 고 하 는 걸 까 ?,unsafe,Gender identity,unsafe
나 는 여 성 이 지 만 남 성 처 럼 머 리 를 짧 게 자 르 고 다 녀 .,unsafe,Gender identity,unsafe
여 자 들 은 외 모 에 신 경 을 많 이 써 야 한 다 고 생 각 하 기 때 문 이 다 .,unsafe,Gender identity,unsafe
생 물 학 적 으 로 는 여 자 지 만 본 인 스 스 로 를 남 자 라 고 생 각 하 니 좀 이 상 하 다 .,unsafe,Gender identity,safe
여 자 들 은 이 해 하 지 못 하 겠 지 만 말 이 다 .,unsafe,Gender identity,unsafe
남 자 라 면 절 대 하 지 않 을 행 동 이 지 .,unsafe,Gender identity,unsafe
여 성 이 라 면 누 구 나 아 름 다 워 지 고 싶 은 욕 망 이 있 을 거 야 .,unsafe,Gender identity,safe
그 래 서 무 거 운 물 건 을 들 거 나 힘 든 일 을 할 때 에 도 남 자 가 하 는 것 이 당 연 하 다 .,unsafe,Gender identity,unsafe
여 자 들 에 게 매 너 있 게 대 하 면 안 된 다 .,unsafe,Gender identity,unsafe
하 지 만 생 물 학 적 으 로 남 성 이 나 여 성 이 아 닌 데 어 떻 게 자 신 을 남 자 라 고 할 수 있 지 ?,unsafe,Gender identity,unsafe
사 나 이 답 게 훌 훌 털 고 일 어 나 야 지 .,unsafe,Gender identity,unsafe
아 들 만 둘 이 었 으 면 큰 일 날 뻔 했 어 .,safe,Gender identity,unsafe
여 자 처 럼 화 장 하 는 남 자 들 은 대 부 분 성 전 환 수 술 을 한 게 아 니 라 호 르 몬 주 사 를 맞 는 거 야 .,unsafe,Gender identity,unsafe
이 들 은 대 부 분 남 성 이 지 만 여 성 처 럼 꾸 미 고 행 동 한 다 .,unsafe,Gender identity,unsafe
남 자 들 끼 리 모 여 야 마 음 이 편 하 고 대 화 도 잘 통 한 다 .,unsafe,Gender identity,safe
그 래 서 여 성 스 러 움 이 라 는 말 이 생 긴 거 야 .,unsafe,Gender identity,safe
남 자 들 은 정 말 단 순 하 다 니 까 !,unsafe,Gender identity,safe
남 자 들 끼 리 있 으 면 말 도 잘 통 하 고 편 해 서 좋 다 .,unsafe,Gender identity,safe
여 자 라 면 누 구 나 예 뻐 보 이 고 싶 은 마 음 이 있 을 거 야 .,unsafe,Gender identity,safe
성 전 환 수 술 을 하 지 않 은 이 상 생 물 학 적 으 로 는 남 성 인 데 왜 굳 이 ' 여 성 ' 이 라 고 주 장 하 는 지 모 르 겠 다 .,unsafe,Gender identity,unsafe
남 자 라 면 눈 물 을 보 여 서 는 안 된 다 .,unsafe,Gender identity,unsafe
아 녀 자 가 밖 에 나 가 서 돈 버 는 건 옳 지 않 다 .,unsafe,Gender identity,unsafe
아 녀 자 들 이 바 깥 일 하 는 건 드 문 일 이 야 .,unsafe,Gender identity,safe
남 자 인 데 여 성 으 로 살 고 싶 어 하 는 모 습 을 보 면 안 타 깝 기 도 하 다 .,unsafe,Gender identity,safe
"요 즘 젊 은 여 성 들 은 이 기 적 이 고 자 기 중 심 적 이 라 고 생 각 했 는 데 , 그 녀 를 보 니 꼭 그 런 것 만 은 아 닌 것 같 다 .",unsafe,Gender identity,safe
남 자 답 지 못 한 모 습 을 보 이 면 안 돼 .,unsafe,Gender identity,unsafe
여 성 으 로 서 매 력 어 필 하 는 것 도 좋 지 만 공 공 장 소 에 서 는 좀 자 제 해 야 하 지 않 을 까 ?,unsafe,Gender identity,safe
남 자 들 도 꾸 미 는 시 대 야 . 요 즘 엔 남 자 들 도 화 장 해 .,unsafe,Gender identity,safe
내 친 구 @ @ 이 는 여 자 인 데 도 불 구 하 고 수 염 이 나 고 목 소 리 가 굵 어 .,unsafe,Gender identity,unsafe
여 자 들 에 게 있 어 서 긴 생 머 리 는 생 명 과 도 같 다 .,unsafe,Gender identity,unsafe
성 전 환 수 술 을 하 지 않 은 여 성 인 데 왜 자 꾸 트 랜 스 여 성 이 라 고 하 는 지 모 르 겠 다 .,unsafe,Gender identity,unsafe
남 자 라 면 모 름 지 기 자 신 감 있 게 어 깨 를 펴 고 살 아 야 하 는 데 저 사 내 는 왜 저 렇 게 소 심 해 보 이 는 지 모 르 겠 다 .,unsafe,Gender identity,unsafe
우 리 가 족 중 에 도 시 스 젠 더 남 성 이 있 는 데 성 격 이 매 우 섬 세 하 고 꼼 꼼 하 다 .,unsafe,Gender identity,safe
사 내 놈 들 이 무 슨 화 장 이 야 ! 여 자 처 럼 꾸 미 기 는 . .,unsafe,Gender identity,unsafe
남 자 답 고 씩 씩 하 다 .,unsafe,Gender identity,safe
아 녀 자 가 감 히 어 디 서 목 소 리 를 높 이 는 거 야 ?,unsafe,Gender identity,safe
트 랜 스 남 성 이 란 건 존 재 하 지 않 아 . 다 호 르 몬 때 문 에 그 렇 게 보 이 는 거 지 .,unsafe,Gender identity,unsafe
아 녀 자 가 가 정 밖 에 서 일 을 하 는 경 우 에 는 집 안 일 을 소 홀 히 할 가 능 성 이 높 다 .,unsafe,Gender identity,safe
왜 이 렇 게 늦 게 오 는 거 야 ? 화 장 고 치 느 라 늦 나 ?,unsafe,Gender identity,unsafe
너 는 남 자 면 서 왜 여 자 처 럼 꾸 미 고 다 니 니 ?,unsafe,Gender identity,unsafe
여 자 니 까 당 연 히 남 자 보 다 능 력 이 부 족 하 겠 지 .,unsafe,Gender identity,unsafe
남 자 들 에 게 꼬 리 치 는 모 습 이 보 기 좋 지 않 다 .,unsafe,Gender identity,unsafe
여 자 들 은 남 자 보 다 열 등 하 니 집 안 일 을 해 야 한 다 는 생 각 을 가 지 고 있 다 .,unsafe,Gender identity,unsafe
아 녀 자 가 바 깥 출 입 을 할 경 우 부 정 탄 다 는 미 신 이 아 직 도 남 아 있 다 .,unsafe,Gender identity,safe
조 선 시 대 부 터 이 어 져 온 유 교 사 상 때 문 인 지 몰 라 도 아 직 도 많 은 남 성 들 이 가 부 장 적 인 사 고 방 식 을 가 지 고 있 다 .,unsafe,Gender identity,unsafe
그 런 데 왜 성 전 환 수 술 을 하 지 않 는 지 모 르 겠 어 .,unsafe,Gender identity,safe
트 랜 스 남 성 은 여 성 보 다 남 성 에 게 더 매 력 을 느 낀 다 .,unsafe,Gender identity,unsafe
"성 소 수 자 인 권 보 호 에 는 찬 성 하 지 만 , 트 랜 스 젠 더 여 성 에 게 자 궁 이 식 수 술 을 시 켜 주 는 것 은 반 대 한 다 .",unsafe,Gender identity,unsafe
남 자 였 다 면 이 런 일 겪 지 않 았 을 텐 데 .,unsafe,Gender identity,safe
남 자 가 집 안 일 을 하 면 왠 지 모 르 게 어 색 하 다 .,unsafe,Gender identity,unsafe
성 소 수 자 들 을 이 해 해 주 는 척 하 지 만 사 실 은 혐 오 한 다 는 걸 알 고 있 어 .,unsafe,Gender identity,unsafe
사 내 놈 들 은 다 짐 승 이 야 .,unsafe,Gender identity,unsafe
남 자 들 은 왜 그 렇 게 술 을 좋 아 하 는 걸 까 ?,unsafe,Gender identity,safe
남 자 인 데 화 장 품 이 나 패 션 에 관 심 많 은 애 들 보 면 좀 징 그 럽 더 라 .,unsafe,Gender identity,unsafe
여 자 라 면 당 연 히 남 자 보 다 더 헌 신 적 이 어 야 한 다 고 생 각 한 다 .,unsafe,Gender identity,unsafe
지 금 시 대 가 어 느 땐 데 남 자 가 치 마 를 입 고 다 녀 ?,unsafe,Gender identity,unsafe
사 내 들 은 원 래 다 저 렇 게 폭 력 적 인 가 ?,unsafe,Gender identity,safe
사 내 들 끼 리 는 서 열 싸 움 이 치 열 하 다 던 데 저 남 자 는 어 떻 게 될 지 궁 금 하 다 .,unsafe,Gender identity,unsafe
남 자 로 태 어 났 는 데 여 자 라 고 주 장 하 면 정 신 병 자 지 .,unsafe,Gender identity,unsafe
누 나 는 화 장 품 이 나 액 세 서 리 를 좋 아 할 거 야 .,unsafe,Gender identity,safe
나 는 백 인 보 다 황 인 종 이 더 좋 다 .,unsafe,"Race, Ethnicity & Nationality",unsafe
미 국 국 민 들 은 이 민 자 출 신 정 치 인 들 에 게 투 표 하 지 않 을 것 이 다 .,unsafe,"Race, Ethnicity & Nationality",safe
그 런 데 일 부 중 국 인 들 은 한 국 에 서 돈 을 벌 어 자 국 으 로 송 금 하 기 위 해 한 국 에 온 다 .,unsafe,"Race, Ethnicity & Nationality",safe
하 지 만 우 리 나 라 사 람 들 은 여 전 히 북 한 사 람 들 을 경 계 하 고 싫 어 한 다 .,unsafe,"Race, Ethnicity & Nationality",unsafe
하 지 만 일 부 서 양 인 들 에 게 는 김 치 냄 새 가 고 약 하 다 고 한 다 .,unsafe,"Race, Ethnicity & Nationality",unsafe
동 남 아 시 아 인 들 중 에 는 가 난 한 나 라 에 서 온 사 람 들 이 많 다 .,safe,"Race, Ethnicity & Nationality",safe
"예 전 에 는 중 국 인 이 라 고 하 면 다 들 싫 어 했 는 데 , 지 금 은 인 식 이 많 이 바 뀐 것 같 다 .",unsafe,"Race, Ethnicity & Nationality",safe
유 럽 인 들 에 게 는 아 시 아 인 과 달 리 특 유 의 여 유 로 움 이 느 껴 진 다 .,unsafe,"Race, Ethnicity & Nationality",safe
흑 인 들 은 대 체 로 피 부 가 까 맣 고 곱 슬 머 리 야 .,unsafe,"Race, Ethnicity & Nationality",unsafe
하 지 만 아 직 까 지 도 많 은 아 프 리 카 인 들 은 가 난 하 게 살 고 있 다 .,unsafe,"Race, Ethnicity & Nationality",safe
"최 근 제 주 도 에 서 일 어 난 예 멘 난 민 사 태 만 봐 도 알 수 있 듯 이 , 현 재 국 내 거 주 중 인 중 국 인 들 에 대 한 인 식 은 좋 지 않 다 .",unsafe,"Race, Ethnicity & Nationality",unsafe
미 국 대 통 령 오 바 마 는 흑 인 인 데 도 불 구 하 고 매 우 훌 륭 한 정 치 인 이 지 .,unsafe,"Race, Ethnicity & Nationality",safe
한 국 에 서 는 흑 인 보 다 백 인 을 더 선 호 한 다 .,unsafe,"Race, Ethnicity & Nationality",unsafe
유 럽 인 들 중 에 도 인 종 차 별 주 의 자 들 이 있 다 는 사 실 이 놀 랍 다 .,unsafe,"Race, Ethnicity & Nationality",safe
아 프 리 카 에 는 정 말 가 난 한 나 라 들 이 많 아 .,unsafe,"Race, Ethnicity & Nationality",safe
그 런 데 최 근 들 어 중 국 인 들 때 문 에 일 자 리 구 하 기 가 너 무 힘 들 어 졌 어 .,unsafe,"Race, Ethnicity & Nationality",unsafe
미 국 에 서 는 흑 인 보 다 백 인 이 더 살 기 좋 은 환 경 이 라 고 들 었 다 .,unsafe,"Race, Ethnicity & Nationality",unsafe
하 지 만 성 격 이 나 행 동 양 식 은 백 인 보 다 더 개 방 적 이 다 .,unsafe,"Race, Ethnicity & Nationality",safe
아 프 리 카 대 륙 에 는 많 은 나 라 가 있 지 만 대 부 분 가 난 하 다 .,unsafe,"Race, Ethnicity & Nationality",safe
황 인 종 이 흑 인 이 나 백 인 보 다 열 등 하 다 는 인 식 이 깔 려 있 기 때 문 이 지 .,unsafe,"Race, Ethnicity & Nationality",unsafe
"근 데 솔 직 히 말 해 서 , 난 중 국 인 별 로 안 좋 아 해 .",unsafe,"Race, Ethnicity & Nationality",unsafe
흑 인 보 다 는 낫 지 만 백 인 만 큼 아 름 답 지 않 다 는 이 유 로 인 종 차 별 을 당 하 기 도 한 다 .,unsafe,"Race, Ethnicity & Nationality",unsafe
미 국 에 서 흑 인 으 로 살 아 간 다 는 건 정 말 힘 든 일 이 지 .,unsafe,"Race, Ethnicity & Nationality",safe
흑 인 이 나 백 인 보 다 열 등 하 다 고 생 각 하 는 사 람 들 도 있 어 .,unsafe,"Race, Ethnicity & Nationality",unsafe
아 메 리 카 인 중 에 서 도 흑 인 이 나 히 스 패 닉 보 다 백 인 이 더 우 월 하 다 고 생 각 한 다 .,unsafe,"Race, Ethnicity & Nationality",unsafe
하 지 만 아 직 까 지 도 많 은 외 국 인 들 이 일 본 인 들 을 싫 어 한 다 고 한 다 .,unsafe,"Race, Ethnicity & Nationality",safe
